file,binary,mean_time,stddev
90-10_likely.txt,baseline,0.022680930279999997,0.0011089293275487707
90-10_likely.txt,likely,0.02259591947,0.0006003510558525763
90-10_likely.txt,unlikely,0.02265982345000001,0.0006296781193633068
50-50.txt,baseline,0.02398323256,0.000664074927838143
50-50.txt,likely,0.024055979490000004,0.0007906195968060536
50-50.txt,unlikely,0.024150722910000005,0.0008454184560514598
10-90_unlikely.txt,baseline,0.02232059569000001,0.0009547862190726742
10-90_unlikely.txt,likely,0.020935065460000003,0.0006782920940415592
10-90_unlikely.txt,unlikely,0.02122947912,0.0006991631245312375
